author_name,text_title,event_id,start_page_event,end_page_event,page_event_number,line,text_place_title,temporality,narrative_status,interaction,specific_interaction,violence,harmony,conflict,character_id,family_name,given_name,nickname,page_first_mentioned,gender,number,religion,relig_att_char,religious_conversion,vitality,cause_of_death,non-human,country_of_birth,presentmentioned,char_story_title,place_name,location_modality,location_religion,relig_att_loc,geolocation,ontology,location_name,mentioned,location_country,wkt,collection_id,collection_recordtitle,author_birth_location,gender_author,country_of_birth_author,birth_date,text_place_id,location_id,author_id,author_birth_place_id
"Singh, Kushwant",Train to Pakistan,1576,18,19,3,"The party stood up to greet the magistrate. The two musicians salaamed,",Rest House in Train to Pakistan,NA,NA,Positive,NA,NA,NA,NA,735,Bearer,Unknown,NA,18,Male,Single,Unknown,NA,NA,NA,NA,NA,NA,Present,"Bearer, Unknown in Train to Pakistan",Rest House,Private,Unknown,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,Hadali,Male,Pakistan,2 Feb  1915,1002,NA,26,27
"Singh, Kushwant",Train to Pakistan,1577,74,74,1,Meet Singh read the evening prayer,Gurudwara in Train to Pakistan,5 Indeterminable,NA,Neither,Religion,NA,Religion,NA,758,Singh,Meet,NA,22,Male,Single,Sikh,Speculation,NA,NA,NA,NA,NA,Present,"Singh, Meet in Train to Pakistan",Gurudwara,Liminal,Sikh,Definitional,FALSE,NA,NA,NA,NA,NA,NA,NA,Hadali,Male,Pakistan,2 Feb  1915,705,NA,26,27
"Singh, Kushwant",Train to Pakistan,1578,19,19,1,The bearer brought out a hissing paraffin lamp which cast a bright bluish light.,Rest House in Train to Pakistan,NA,NA,Neither,NA,NA,NA,NA,735,Bearer,Unknown,NA,18,Male,Single,Unknown,NA,NA,NA,NA,NA,NA,Present,"Bearer, Unknown in Train to Pakistan",Rest House,Private,Unknown,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,Hadali,Male,Pakistan,2 Feb  1915,1002,NA,26,27
"Singh, Kushwant",Train to Pakistan,1578,19,19,1,The bearer brought out a hissing paraffin lamp which cast a bright bluish light.,Rest House in Train to Pakistan,NA,NA,Neither,NA,NA,NA,NA,120,Chand,Hukum,NA,15,Male,Single,Hindu,Speculation,NA,NA,NA,NA,NA,Present,"Chand, Hukum in Train to Pakistan",Rest House,Private,Unknown,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,Hadali,Male,Pakistan,2 Feb  1915,1002,NA,26,27
"Singh, Kushwant",Train to Pakistan,1578,19,19,1,The bearer brought out a hissing paraffin lamp which cast a bright bluish light.,Rest House in Train to Pakistan,NA,NA,Neither,NA,NA,NA,NA,729,Begum,Haseena,NA,18,Female,Single,Muslim,NA,NA,NA,NA,NA,NA,Present,"Begum, Haseena in Train to Pakistan",Rest House,Private,Unknown,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,Hadali,Male,Pakistan,2 Feb  1915,1002,NA,26,27
"Singh, Kushwant",Train to Pakistan,1579,74,78,2,Two men walked into the courtyard and shouted,Gurudwara in Train to Pakistan,5 Indeterminable,NA,Neither,NA,NA,Religion,Religion,758,Singh,Meet,NA,22,Male,Single,Sikh,Speculation,NA,NA,NA,NA,NA,Present,"Singh, Meet in Train to Pakistan",Gurudwara,Liminal,Sikh,Definitional,FALSE,NA,NA,NA,NA,NA,NA,NA,Hadali,Male,Pakistan,2 Feb  1915,705,NA,26,27
"Singh, Kushwant",Train to Pakistan,1579,74,78,2,Two men walked into the courtyard and shouted,Gurudwara in Train to Pakistan,5 Indeterminable,NA,Neither,NA,NA,Religion,Religion,768,Singh,Banta,NA,27,Male,Single,Sikh,Nominal,NA,NA,NA,NA,NA,Present,"Singh, Banta in Train to Pakistan",Gurudwara,Liminal,Sikh,Definitional,FALSE,NA,NA,NA,NA,NA,NA,NA,Hadali,Male,Pakistan,2 Feb  1915,705,NA,26,27
"Singh, Kushwant",Train to Pakistan,1579,74,78,2,Two men walked into the courtyard and shouted,Gurudwara in Train to Pakistan,5 Indeterminable,NA,Neither,NA,NA,Religion,Religion,1587,Sahib,Sardar,NA,75,Male,Single,Sikh,Nominal,NA,NA,NA,NA,NA,Present,"Sahib, Sardar in Train to Pakistan",Gurudwara,Liminal,Sikh,Definitional,FALSE,NA,NA,NA,NA,NA,NA,NA,Hadali,Male,Pakistan,2 Feb  1915,705,NA,26,27
"Singh, Kushwant",Train to Pakistan,1579,74,78,2,Two men walked into the courtyard and shouted,Gurudwara in Train to Pakistan,5 Indeterminable,NA,Neither,NA,NA,Religion,Religion,129,Malli,Unknown,NA,13,Male,Single,Sikh,NA,NA,NA,NA,NA,NA,Present,"Malli, Unknown in Train to Pakistan",Gurudwara,Liminal,Sikh,Definitional,FALSE,NA,NA,NA,NA,NA,NA,NA,Hadali,Male,Pakistan,2 Feb  1915,705,NA,26,27
"Singh, Kushwant",Train to Pakistan,1579,74,78,2,Two men walked into the courtyard and shouted,Gurudwara in Train to Pakistan,5 Indeterminable,NA,Neither,NA,NA,Religion,Religion,5785,Lambardar,Unknown,NA,16,Male,Single,Sikh,Definitional,NA,NA,NA,NA,NA,Present,"Lambardar, Unknown in Train to Pakistan",Gurudwara,Liminal,Sikh,Definitional,FALSE,NA,NA,NA,NA,NA,NA,NA,Hadali,Male,Pakistan,2 Feb  1915,705,NA,26,27
"Singh, Kushwant",Train to Pakistan,1580,19,20,2,"'Sing anything else you know,’ ordered the magistrate with lordly condescension",Rest House in Train to Pakistan,NA,NA,Negative,NA,NA,NA,NA,120,Chand,Hukum,NA,15,Male,Single,Hindu,Speculation,NA,NA,NA,NA,NA,Present,"Chand, Hukum in Train to Pakistan",Rest House,Private,Unknown,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,Hadali,Male,Pakistan,2 Feb  1915,1002,NA,26,27
"Singh, Kushwant",Train to Pakistan,1580,19,20,2,"'Sing anything else you know,’ ordered the magistrate with lordly condescension",Rest House in Train to Pakistan,NA,NA,Negative,NA,NA,NA,NA,729,Begum,Haseena,NA,18,Female,Single,Muslim,NA,NA,NA,NA,NA,NA,Present,"Begum, Haseena in Train to Pakistan",Rest House,Private,Unknown,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,Hadali,Male,Pakistan,2 Feb  1915,1002,NA,26,27
"Singh, Kushwant",Train to Pakistan,1580,19,20,2,"'Sing anything else you know,’ ordered the magistrate with lordly condescension",Rest House in Train to Pakistan,NA,NA,Negative,NA,NA,NA,NA,1510,Old woman who accompanies Haseena Begum,Unknown,NA,18,Female,Single,Unknown,NA,NA,NA,NA,NA,NA,Present,"Old woman who accompanies Haseena Begum, Unknown in Train to Pakistan",Rest House,Private,Unknown,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,Hadali,Male,Pakistan,2 Feb  1915,1002,NA,26,27
"Sahni, Bhisham",Tamas,1581,92,92,1,"He was dying, less from the wound in his side than from alarm and fear, and the shock of being attacked by an innocent boy",Broken tomb of a pir at the bend of Shambhu's gali in Tamas,NA,NA,NA,NA,NA,NA,Religion,1487,Unknown,Indra,NA,89,Male,Single,Hindu,Definitional,NA,NA,NA,NA,NA,Present,"Unknown, Indra in Tamas",Broken tomb of a pir at the bend of Shambhu's gali,Public,Muslim,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,Rawalpindi,Male,Pakistan,8 Aug  1915,1571,NA,32,33
"Sahni, Bhisham",Tamas,1581,92,92,1,"He was dying, less from the wound in his side than from alarm and fear, and the shock of being attacked by an innocent boy",Broken tomb of a pir at the bend of Shambhu's gali in Tamas,NA,NA,NA,NA,NA,NA,Religion,1509,Unknown,The Perfume Seller (Hawker),NA,90,Male,Single,Muslim,NA,NA,NA,NA,NA,NA,Present,"Unknown, The Perfume Seller (Hawker) in Tamas",Broken tomb of a pir at the bend of Shambhu's gali,Public,Muslim,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,Rawalpindi,Male,Pakistan,8 Aug  1915,1571,NA,32,33
"Singh, Kushwant",Train to Pakistan,1582,20,20,1,Hukum Chand pulled her onto his lap and began to play with her hair.,Rest House in Train to Pakistan,NA,NA,Positive,NA,NA,NA,NA,120,Chand,Hukum,NA,15,Male,Single,Hindu,Speculation,NA,NA,NA,NA,NA,Present,"Chand, Hukum in Train to Pakistan",Rest House,Private,Unknown,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,Hadali,Male,Pakistan,2 Feb  1915,1002,NA,26,27
"Singh, Kushwant",Train to Pakistan,1582,20,20,1,Hukum Chand pulled her onto his lap and began to play with her hair.,Rest House in Train to Pakistan,NA,NA,Positive,NA,NA,NA,NA,729,Begum,Haseena,NA,18,Female,Single,Muslim,NA,NA,NA,NA,NA,NA,Present,"Begum, Haseena in Train to Pakistan",Rest House,Private,Unknown,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,Hadali,Male,Pakistan,2 Feb  1915,1002,NA,26,27
"Singh, Kushwant",Train to Pakistan,1583,20,20,2,The musicians and the old woman got up.,Rest House in Train to Pakistan,NA,NA,Positive,NA,NA,NA,NA,736,Musician 1,Unknown,NA,18,Male,Group,Unknown,NA,NA,NA,NA,NA,NA,Present,"Musician 1, Unknown in Train to Pakistan",Rest House,Private,Unknown,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,Hadali,Male,Pakistan,2 Feb  1915,1002,NA,26,27
"Singh, Kushwant",Train to Pakistan,1583,20,20,2,The musicians and the old woman got up.,Rest House in Train to Pakistan,NA,NA,Positive,NA,NA,NA,NA,737,Musician 2,Unknown,NA,18,Male,Group,Unknown,NA,NA,NA,NA,NA,NA,Present,"Musician 2, Unknown in Train to Pakistan",Rest House,Private,Unknown,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,Hadali,Male,Pakistan,2 Feb  1915,1002,NA,26,27
"Singh, Kushwant",Train to Pakistan,1583,20,20,2,The musicians and the old woman got up.,Rest House in Train to Pakistan,NA,NA,Positive,NA,NA,NA,NA,1510,Old woman who accompanies Haseena Begum,Unknown,NA,18,Female,Single,Unknown,NA,NA,NA,NA,NA,NA,Present,"Old woman who accompanies Haseena Begum, Unknown in Train to Pakistan",Rest House,Private,Unknown,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,Hadali,Male,Pakistan,2 Feb  1915,1002,NA,26,27
"Singh, Kushwant",Train to Pakistan,1583,20,20,2,The musicians and the old woman got up.,Rest House in Train to Pakistan,NA,NA,Positive,NA,NA,NA,NA,120,Chand,Hukum,NA,15,Male,Single,Hindu,Speculation,NA,NA,NA,NA,NA,Present,"Chand, Hukum in Train to Pakistan",Rest House,Private,Unknown,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,Hadali,Male,Pakistan,2 Feb  1915,1002,NA,26,27
"Singh, Kushwant",Train to Pakistan,1583,20,20,2,The musicians and the old woman got up.,Rest House in Train to Pakistan,NA,NA,Positive,NA,NA,NA,NA,729,Begum,Haseena,NA,18,Female,Single,Muslim,NA,NA,NA,NA,NA,NA,Present,"Begum, Haseena in Train to Pakistan",Rest House,Private,Unknown,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,Hadali,Male,Pakistan,2 Feb  1915,1002,NA,26,27
"Singh, Kushwant",Train to Pakistan,1584,20,20,3,"‘Shall I serve dinner, sir?’",Rest House in Train to Pakistan,NA,NA,Neither,NA,NA,NA,NA,735,Bearer,Unknown,NA,18,Male,Single,Unknown,NA,NA,NA,NA,NA,NA,Present,"Bearer, Unknown in Train to Pakistan",Rest House,Private,Unknown,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,Hadali,Male,Pakistan,2 Feb  1915,1002,NA,26,27
"Singh, Kushwant",Train to Pakistan,1584,20,20,3,"‘Shall I serve dinner, sir?’",Rest House in Train to Pakistan,NA,NA,Neither,NA,NA,NA,NA,120,Chand,Hukum,NA,15,Male,Single,Hindu,Speculation,NA,NA,NA,NA,NA,Present,"Chand, Hukum in Train to Pakistan",Rest House,Private,Unknown,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,Hadali,Male,Pakistan,2 Feb  1915,1002,NA,26,27
"Singh, Kushwant",Train to Pakistan,1584,20,20,3,"‘Shall I serve dinner, sir?’",Rest House in Train to Pakistan,NA,NA,Neither,NA,NA,NA,NA,729,Begum,Haseena,NA,18,Female,Single,Muslim,NA,NA,NA,NA,NA,NA,Present,"Begum, Haseena in Train to Pakistan",Rest House,Private,Unknown,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,Hadali,Male,Pakistan,2 Feb  1915,1002,NA,26,27
"Singh, Kushwant",Train to Pakistan,1585,20,21,4,‘Are you angry with me? You don’t want to talk to me?’,Rest House in Train to Pakistan,NA,NA,Negative,NA,NA,NA,NA,120,Chand,Hukum,NA,15,Male,Single,Hindu,Speculation,NA,NA,NA,NA,NA,Present,"Chand, Hukum in Train to Pakistan",Rest House,Private,Unknown,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,Hadali,Male,Pakistan,2 Feb  1915,1002,NA,26,27
"Singh, Kushwant",Train to Pakistan,1585,20,21,4,‘Are you angry with me? You don’t want to talk to me?’,Rest House in Train to Pakistan,NA,NA,Negative,NA,NA,NA,NA,729,Begum,Haseena,NA,18,Female,Single,Muslim,NA,NA,NA,NA,NA,NA,Present,"Begum, Haseena in Train to Pakistan",Rest House,Private,Unknown,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,Hadali,Male,Pakistan,2 Feb  1915,1002,NA,26,27
"Sahni, Bhisham",Tamas,1596,105,105,1,"On entering the gurdwara, the women went and sat to the left.",Local Gurdwaras in Tamas,NA,NA,NA,NA,NA,NA,NA,1244,Congregation of women in Gurudwara,Unknown,NA,105,Female,Faction,Sikh,NA,NA,NA,NA,NA,NA,Present,"Congregation of women in Gurudwara, Unknown in Tamas",Local Gurdwaras,Liminal,Sikh,Definitional,FALSE,NA,NA,TRUE,NA,NA,NA,NA,Rawalpindi,Male,Pakistan,8 Aug  1915,725,NA,32,33
"Sahni, Bhisham",Tamas,1596,105,105,1,"On entering the gurdwara, the women went and sat to the left.",Local Gurdwaras in Tamas,NA,NA,NA,NA,NA,NA,NA,1602,Congregation of men in Gurudwara,Unknown,NA,105,Male,Faction,Sikh,Definitional,NA,NA,NA,NA,NA,Present,"Congregation of men in Gurudwara, Unknown in Tamas",Local Gurdwaras,Liminal,Sikh,Definitional,FALSE,NA,NA,TRUE,NA,NA,NA,NA,Rawalpindi,Male,Pakistan,8 Aug  1915,725,NA,32,33
"Sahni, Bhisham",Tamas,1597,105,106,2,Weapons were being gathered in the long back veranda and in the priest’s room.,Local Gurdwaras in Tamas,NA,NA,NA,NA,NA,NA,NA,1234,Singh,Kishan,NA,105,Male,Single,Sikh,Definitional,NA,NA,NA,NA,NA,Present,"Singh, Kishan in Tamas",Local Gurdwaras,Liminal,Sikh,Definitional,FALSE,NA,NA,TRUE,NA,NA,NA,NA,Rawalpindi,Male,Pakistan,8 Aug  1915,725,NA,32,33
"Sahni, Bhisham",Tamas,1597,105,106,2,Weapons were being gathered in the long back veranda and in the priest’s room.,Local Gurdwaras in Tamas,NA,NA,NA,NA,NA,NA,NA,1237,Sikhs,Nihang,NA,105,Male,Group.Male-dominant,Sikh,Nominal,NA,NA,NA,NA,NA,Present,"Sikhs, Nihang in Tamas",Local Gurdwaras,Liminal,Sikh,Definitional,FALSE,NA,NA,TRUE,NA,NA,NA,NA,Rawalpindi,Male,Pakistan,8 Aug  1915,725,NA,32,33
"Sahni, Bhisham",Tamas,1598,106,106,2,"Bishan Singh the bead maker, who’d been put on",Khalsa Kitchen in Tamas,NA,NA,NA,NA,NA,NA,NA,1238,Bead maker,Bishan Singh,NA,106,Male,Single,Sikh,Nominal,NA,NA,NA,NA,NA,Present,"Bead maker, Bishan Singh in Tamas",Khalsa Kitchen,Private,Sikh,Definitional,FALSE,NA,NA,NA,NA,NA,NA,NA,Rawalpindi,Male,Pakistan,8 Aug  1915,1239,NA,32,33
"Sahni, Bhisham",Tamas,1599,106,106,3,The greatest fear of bombardment was to,Sheikh Ghulam Rasool's house in Tamas,NA,NA,NA,NA,NA,NA,NA,1241,Rasool,Sheikh Ghulam,NA,106,Male,Single,Muslim,Definitional,NA,NA,NA,NA,NA,Present,"Rasool, Sheikh Ghulam in Tamas",Sheikh Ghulam Rasool's house,Private,Muslim,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,Rawalpindi,Male,Pakistan,8 Aug  1915,1242,NA,32,33
"Sahni, Bhisham",Tamas,1599,106,106,3,The greatest fear of bombardment was to,Sheikh Ghulam Rasool's house in Tamas,NA,NA,NA,NA,NA,NA,NA,1256,Farmers,Unknown,NA,106,Male,Group,Muslim,Other-identified.Narrator other-attributed,NA,NA,NA,NA,NA,Present,"Farmers, Unknown in Tamas",Sheikh Ghulam Rasool's house,Private,Muslim,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,Rawalpindi,Male,Pakistan,8 Aug  1915,1242,NA,32,33
"Sahni, Bhisham",Tamas,1599,106,106,3,The greatest fear of bombardment was to,Sheikh Ghulam Rasool's house in Tamas,NA,NA,NA,NA,NA,NA,NA,1257,Naanbai,Unknown,NA,63,Male,Group,Muslim,Other-identified.Narrator other-attributed,NA,NA,NA,NA,NA,Present,"Naanbai, Unknown in Tamas",Sheikh Ghulam Rasool's house,Private,Muslim,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,Rawalpindi,Male,Pakistan,8 Aug  1915,1242,NA,32,33
"Sahni, Bhisham",Tamas,1599,106,106,3,The greatest fear of bombardment was to,Sheikh Ghulam Rasool's house in Tamas,NA,NA,NA,NA,NA,NA,NA,1600,Oilmen,Unknown,NA,106,Male,Group,Muslim,NA,NA,NA,NA,NA,NA,Present,"Oilmen, Unknown in Tamas",Sheikh Ghulam Rasool's house,Private,Muslim,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,Rawalpindi,Male,Pakistan,8 Aug  1915,1242,NA,32,33
"Sahni, Bhisham",Tamas,1603,107,108,1,Suddenly a wave of excitement swept through the gurdwara,Local Gurdwaras in Tamas,NA,NA,NA,NA,NA,NA,NA,1245,Chief of congregation,Sardar Teja Singh,NA,107,Male,Single,Sikh,Definitional,NA,NA,NA,NA,NA,Present,"Chief of congregation, Sardar Teja Singh in Tamas",Local Gurdwaras,Liminal,Sikh,Definitional,FALSE,NA,NA,TRUE,NA,NA,NA,NA,Rawalpindi,Male,Pakistan,8 Aug  1915,725,NA,32,33
"Sahni, Bhisham",Tamas,1603,107,108,1,Suddenly a wave of excitement swept through the gurdwara,Local Gurdwaras in Tamas,NA,NA,NA,NA,NA,NA,NA,149,Sikh,Nihang,NA,125,Male,Single,Sikh,Nominal,NA,NA,NA,NA,NA,Present,"Sikh, Nihang in Tamas",Local Gurdwaras,Liminal,Sikh,Definitional,FALSE,NA,NA,TRUE,NA,NA,NA,NA,Rawalpindi,Male,Pakistan,8 Aug  1915,725,NA,32,33
"Sahni, Bhisham",Tamas,1603,107,108,1,Suddenly a wave of excitement swept through the gurdwara,Local Gurdwaras in Tamas,NA,NA,NA,NA,NA,NA,NA,1246,Singh,Pritam,NA,107,Male,Single,Sikh,Nominal,NA,NA,NA,NA,NA,Present,"Singh, Pritam in Tamas",Local Gurdwaras,Liminal,Sikh,Definitional,FALSE,NA,NA,TRUE,NA,NA,NA,NA,Rawalpindi,Male,Pakistan,8 Aug  1915,725,NA,32,33
"Sahni, Bhisham",Tamas,1603,107,108,1,Suddenly a wave of excitement swept through the gurdwara,Local Gurdwaras in Tamas,NA,NA,NA,NA,NA,NA,NA,1602,Congregation of men in Gurudwara,Unknown,NA,105,Male,Faction,Sikh,Definitional,NA,NA,NA,NA,NA,Present,"Congregation of men in Gurudwara, Unknown in Tamas",Local Gurdwaras,Liminal,Sikh,Definitional,FALSE,NA,NA,TRUE,NA,NA,NA,NA,Rawalpindi,Male,Pakistan,8 Aug  1915,725,NA,32,33
"Sahni, Bhisham",Tamas,1603,107,108,1,Suddenly a wave of excitement swept through the gurdwara,Local Gurdwaras in Tamas,NA,NA,NA,NA,NA,NA,NA,1244,Congregation of women in Gurudwara,Unknown,NA,105,Female,Faction,Sikh,NA,NA,NA,NA,NA,NA,Present,"Congregation of women in Gurudwara, Unknown in Tamas",Local Gurdwaras,Liminal,Sikh,Definitional,FALSE,NA,NA,TRUE,NA,NA,NA,NA,Rawalpindi,Male,Pakistan,8 Aug  1915,725,NA,32,33
"Sahni, Bhisham",Tamas,1604,108,109,2,Then he shared details about the current situation,Local Gurdwaras in Tamas,NA,NA,NA,NA,NA,NA,NA,1245,Chief of congregation,Sardar Teja Singh,NA,107,Male,Single,Sikh,Definitional,NA,NA,NA,NA,NA,Present,"Chief of congregation, Sardar Teja Singh in Tamas",Local Gurdwaras,Liminal,Sikh,Definitional,FALSE,NA,NA,TRUE,NA,NA,NA,NA,Rawalpindi,Male,Pakistan,8 Aug  1915,725,NA,32,33
"Sahni, Bhisham",Tamas,1604,108,109,2,Then he shared details about the current situation,Local Gurdwaras in Tamas,NA,NA,NA,NA,NA,NA,NA,1602,Congregation of men in Gurudwara,Unknown,NA,105,Male,Faction,Sikh,Definitional,NA,NA,NA,NA,NA,Present,"Congregation of men in Gurudwara, Unknown in Tamas",Local Gurdwaras,Liminal,Sikh,Definitional,FALSE,NA,NA,TRUE,NA,NA,NA,NA,Rawalpindi,Male,Pakistan,8 Aug  1915,725,NA,32,33
"Sahni, Bhisham",Tamas,1604,108,109,2,Then he shared details about the current situation,Local Gurdwaras in Tamas,NA,NA,NA,NA,NA,NA,NA,149,Sikh,Nihang,NA,125,Male,Single,Sikh,Nominal,NA,NA,NA,NA,NA,Present,"Sikh, Nihang in Tamas",Local Gurdwaras,Liminal,Sikh,Definitional,FALSE,NA,NA,TRUE,NA,NA,NA,NA,Rawalpindi,Male,Pakistan,8 Aug  1915,725,NA,32,33
"Sahni, Bhisham",Tamas,1604,108,109,2,Then he shared details about the current situation,Local Gurdwaras in Tamas,NA,NA,NA,NA,NA,NA,NA,150,Singh,Sohan,NA,108,Male,Single,Sikh,Nominal,NA,NA,NA,NA,NA,Present,"Singh, Sohan in Tamas",Local Gurdwaras,Liminal,Sikh,Definitional,FALSE,NA,NA,TRUE,NA,NA,NA,NA,Rawalpindi,Male,Pakistan,8 Aug  1915,725,NA,32,33
"Hosain, Attia",Sunlight on a Broken Column,1608,54,55,1,After dinner when I went to my room I was surprised to find Asad waiting for me,House in Sunlight on a Broken Column,NA,NA,NA,NA,NA,NA,NA,317,Hasan,Laila,NA,14,Female,Single,Muslim,NA,NA,NA,NA,NA,NA,Present,"Hasan, Laila in Sunlight on a Broken Column",House,Private,Muslim,Speculation,FALSE,NA,NA,TRUE,NA,NA,NA,NA,Lucknow,Female,India,1913,1991,NA,21,5819
"Hosain, Attia",Sunlight on a Broken Column,1608,54,55,1,After dinner when I went to my room I was surprised to find Asad waiting for me,House in Sunlight on a Broken Column,NA,NA,NA,NA,NA,NA,NA,487,Unknown,Asad,NA,36,Male,Single,Muslim,Other-identified.Narrator other-attributed,NA,NA,NA,NA,India,Present,"Unknown, Asad in Sunlight on a Broken Column",House,Private,Muslim,Speculation,FALSE,NA,NA,TRUE,NA,NA,NA,NA,Lucknow,Female,India,1913,1991,NA,21,5819
"Hosain, Attia",Sunlight on a Broken Column,1609,55,56,2,"""Were you talking about me, Asad Bhai?""",House in Sunlight on a Broken Column,NA,NA,NA,NA,NA,NA,Gender,317,Hasan,Laila,NA,14,Female,Single,Muslim,NA,NA,NA,NA,NA,NA,Present,"Hasan, Laila in Sunlight on a Broken Column",House,Private,Muslim,Speculation,FALSE,NA,NA,TRUE,NA,NA,NA,NA,Lucknow,Female,India,1913,1991,NA,21,5819
"Hosain, Attia",Sunlight on a Broken Column,1609,55,56,2,"""Were you talking about me, Asad Bhai?""",House in Sunlight on a Broken Column,NA,NA,NA,NA,NA,NA,Gender,318,Hasan,Zahra,NA,14,Female,Single,Muslim,NA,NA,NA,NA,NA,NA,Present,"Hasan, Zahra in Sunlight on a Broken Column",House,Private,Muslim,Speculation,FALSE,NA,NA,TRUE,NA,NA,NA,NA,Lucknow,Female,India,1913,1991,NA,21,5819
"Hosain, Attia",Sunlight on a Broken Column,1609,55,56,2,"""Were you talking about me, Asad Bhai?""",House in Sunlight on a Broken Column,NA,NA,NA,NA,NA,NA,Gender,487,Unknown,Asad,NA,36,Male,Single,Muslim,Other-identified.Narrator other-attributed,NA,NA,NA,NA,India,Present,"Unknown, Asad in Sunlight on a Broken Column",House,Private,Muslim,Speculation,FALSE,NA,NA,TRUE,NA,NA,NA,NA,Lucknow,Female,India,1913,1991,NA,21,5819
"Hosain, Attia",Sunlight on a Broken Column,1609,55,56,2,"""Were you talking about me, Asad Bhai?""",House in Sunlight on a Broken Column,NA,NA,NA,NA,NA,NA,Gender,488,Unknown,Zahid,NA,36,Male,Single,Muslim,Speculation,NA,NA,NA,NA,India,Present,"Unknown, Zahid in Sunlight on a Broken Column",House,Private,Muslim,Speculation,FALSE,NA,NA,TRUE,NA,NA,NA,NA,Lucknow,Female,India,1913,1991,NA,21,5819
"Hosain, Attia",Sunlight on a Broken Column,1625,56,57,2,She began to laugh but stopped short on seeing Hakiman Bua standing at the door,House in Sunlight on a Broken Column,NA,NA,NA,NA,NA,NA,NA,318,Hasan,Zahra,NA,14,Female,Single,Muslim,NA,NA,NA,NA,NA,NA,Present,"Hasan, Zahra in Sunlight on a Broken Column",House,Private,Muslim,Speculation,FALSE,NA,NA,TRUE,NA,NA,NA,NA,Lucknow,Female,India,1913,1991,NA,21,5819
"Hosain, Attia",Sunlight on a Broken Column,1625,56,57,2,She began to laugh but stopped short on seeing Hakiman Bua standing at the door,House in Sunlight on a Broken Column,NA,NA,NA,NA,NA,NA,NA,317,Hasan,Laila,NA,14,Female,Single,Muslim,NA,NA,NA,NA,NA,NA,Present,"Hasan, Laila in Sunlight on a Broken Column",House,Private,Muslim,Speculation,FALSE,NA,NA,TRUE,NA,NA,NA,NA,Lucknow,Female,India,1913,1991,NA,21,5819
"Hosain, Attia",Sunlight on a Broken Column,1625,56,57,2,She began to laugh but stopped short on seeing Hakiman Bua standing at the door,House in Sunlight on a Broken Column,NA,NA,NA,NA,NA,NA,NA,487,Unknown,Asad,NA,36,Male,Single,Muslim,Other-identified.Narrator other-attributed,NA,NA,NA,NA,India,Present,"Unknown, Asad in Sunlight on a Broken Column",House,Private,Muslim,Speculation,FALSE,NA,NA,TRUE,NA,NA,NA,NA,Lucknow,Female,India,1913,1991,NA,21,5819
"Hosain, Attia",Sunlight on a Broken Column,1625,56,57,2,She began to laugh but stopped short on seeing Hakiman Bua standing at the door,House in Sunlight on a Broken Column,NA,NA,NA,NA,NA,NA,NA,488,Unknown,Zahid,NA,36,Male,Single,Muslim,Speculation,NA,NA,NA,NA,India,Present,"Unknown, Zahid in Sunlight on a Broken Column",House,Private,Muslim,Speculation,FALSE,NA,NA,TRUE,NA,NA,NA,NA,Lucknow,Female,India,1913,1991,NA,21,5819
"Hosain, Attia",Sunlight on a Broken Column,1625,56,57,2,She began to laugh but stopped short on seeing Hakiman Bua standing at the door,House in Sunlight on a Broken Column,NA,NA,NA,NA,NA,NA,NA,319,Unknown,Hakiman,NA,14,Female,Single,Muslim,Speculation,NA,NA,NA,NA,NA,Present,"Unknown, Hakiman in Sunlight on a Broken Column",House,Private,Muslim,Speculation,FALSE,NA,NA,TRUE,NA,NA,NA,NA,Lucknow,Female,India,1913,1991,NA,21,5819
